"","x"
"35450","Fully.Paid"
"35451","Fully.Paid"
"35452","Fully.Paid"
"35453","Fully.Paid"
"35454","Fully.Paid"
"35455","Fully.Paid"
"35456","Charged.Off"
"35457","Charged.Off"
"35458","Fully.Paid"
"35459","Charged.Off"
"35460","Fully.Paid"
"35461","Fully.Paid"
"35462","Fully.Paid"
"35463","Charged.Off"
"35464","Fully.Paid"
"35465","Fully.Paid"
"35466","Charged.Off"
"35467","Fully.Paid"
"35468","Fully.Paid"
"35469","Fully.Paid"
"35470","Fully.Paid"
"35471","Charged.Off"
"35472","Fully.Paid"
"35473","Fully.Paid"
"35474","Fully.Paid"
"35475","Fully.Paid"
"35476","Fully.Paid"
"35477","Charged.Off"
"35478","Fully.Paid"
"35479","Charged.Off"
"35480","Charged.Off"
"35481","Fully.Paid"
"35482","Fully.Paid"
"35483","Fully.Paid"
"35484","Fully.Paid"
"35485","Fully.Paid"
"35486","Fully.Paid"
"35487","Charged.Off"
"35488","Fully.Paid"
"35489","Fully.Paid"
"35490","Fully.Paid"
"35491","Fully.Paid"
"35492","Fully.Paid"
"35493","Fully.Paid"
"35494","Fully.Paid"
"35495","Fully.Paid"
"35496","Fully.Paid"
"35497","Fully.Paid"
"35498","Fully.Paid"
"35499","Fully.Paid"
"35500","Fully.Paid"
"35501","Fully.Paid"
"35502","Fully.Paid"
"35503","Fully.Paid"
"35504","Fully.Paid"
"35505","Fully.Paid"
"35506","Fully.Paid"
"35507","Fully.Paid"
"35508","Fully.Paid"
"35509","Fully.Paid"
"35510","Fully.Paid"
"35511","Charged.Off"
"35512","Fully.Paid"
"35513","Fully.Paid"
"35514","Fully.Paid"
"35515","Fully.Paid"
"35516","Fully.Paid"
"35517","Charged.Off"
"35518","Fully.Paid"
"35519","Charged.Off"
"35520","Fully.Paid"
"35521","Fully.Paid"
"35522","Fully.Paid"
"35523","Fully.Paid"
"35524","Fully.Paid"
"35525","Fully.Paid"
"35526","Fully.Paid"
"35527","Fully.Paid"
"35528","Fully.Paid"
"35529","Charged.Off"
"35530","Charged.Off"
"35531","Fully.Paid"
"35532","Fully.Paid"
"35533","Fully.Paid"
"35534","Fully.Paid"
"35535","Charged.Off"
"35536","Fully.Paid"
"35537","Fully.Paid"
"35538","Fully.Paid"
"35539","Fully.Paid"
"35540","Fully.Paid"
"35541","Charged.Off"
"35542","Fully.Paid"
"35543","Charged.Off"
"35544","Fully.Paid"
"35545","Charged.Off"
"35546","Fully.Paid"
"35547","Charged.Off"
"35548","Fully.Paid"
"35549","Fully.Paid"
"35550","Fully.Paid"
"35551","Fully.Paid"
"35552","Fully.Paid"
"35553","Charged.Off"
"35554","Charged.Off"
"35555","Fully.Paid"
"35556","Fully.Paid"
"35557","Fully.Paid"
"35558","Fully.Paid"
"35559","Fully.Paid"
"35560","Charged.Off"
"35561","Fully.Paid"
"35562","Fully.Paid"
"35563","Fully.Paid"
"35564","Fully.Paid"
"35565","Charged.Off"
"35566","Fully.Paid"
"35567","Charged.Off"
"35568","Fully.Paid"
"35569","Fully.Paid"
"35570","Fully.Paid"
"35571","Fully.Paid"
"35572","Fully.Paid"
"35573","Fully.Paid"
"35574","Fully.Paid"
"35575","Charged.Off"
"35576","Fully.Paid"
"35577","Fully.Paid"
"35578","Fully.Paid"
"35579","Fully.Paid"
"35580","Fully.Paid"
"35581","Charged.Off"
"35582","Fully.Paid"
"35583","Fully.Paid"
"35584","Charged.Off"
"35585","Fully.Paid"
"35586","Fully.Paid"
"35587","Fully.Paid"
"35588","Fully.Paid"
"35589","Fully.Paid"
"35590","Fully.Paid"
"35591","Fully.Paid"
"35592","Fully.Paid"
"35593","Fully.Paid"
"35594","Fully.Paid"
"35595","Fully.Paid"
"35596","Fully.Paid"
"35597","Fully.Paid"
"35598","Fully.Paid"
"35599","Fully.Paid"
"35600","Charged.Off"
"35601","Fully.Paid"
"35602","Fully.Paid"
"35603","Fully.Paid"
"35604","Fully.Paid"
"35605","Fully.Paid"
"35606","Fully.Paid"
"35607","Fully.Paid"
"35608","Fully.Paid"
"35609","Fully.Paid"
"35610","Fully.Paid"
"35611","Fully.Paid"
"35612","Fully.Paid"
"35613","Fully.Paid"
"35614","Fully.Paid"
"35615","Fully.Paid"
"35616","Charged.Off"
"35617","Charged.Off"
"35618","Fully.Paid"
"35619","Fully.Paid"
"35620","Fully.Paid"
"35621","Fully.Paid"
"35622","Fully.Paid"
"35623","Fully.Paid"
"35624","Fully.Paid"
"35625","Charged.Off"
"35626","Fully.Paid"
"35627","Fully.Paid"
"35628","Fully.Paid"
"35629","Fully.Paid"
"35630","Fully.Paid"
"35631","Fully.Paid"
"35632","Charged.Off"
"35633","Fully.Paid"
"35634","Fully.Paid"
"35635","Fully.Paid"
"35636","Charged.Off"
"35637","Fully.Paid"
"35638","Fully.Paid"
"35639","Fully.Paid"
"35640","Fully.Paid"
"35641","Fully.Paid"
"35642","Fully.Paid"
"35643","Charged.Off"
"35644","Fully.Paid"
"35645","Fully.Paid"
"35646","Fully.Paid"
"35647","Fully.Paid"
"35648","Fully.Paid"
"35649","Fully.Paid"
"35650","Charged.Off"
"35651","Charged.Off"
"35652","Charged.Off"
"35653","Fully.Paid"
"35654","Fully.Paid"
"35655","Fully.Paid"
"35656","Fully.Paid"
"35657","Fully.Paid"
"35658","Fully.Paid"
"35659","Fully.Paid"
"35660","Fully.Paid"
"35661","Charged.Off"
"35662","Fully.Paid"
"35663","Fully.Paid"
"35664","Fully.Paid"
"35665","Fully.Paid"
"35666","Fully.Paid"
"35667","Charged.Off"
"35668","Fully.Paid"
"35669","Fully.Paid"
"35670","Fully.Paid"
"35671","Fully.Paid"
"35672","Charged.Off"
"35673","Charged.Off"
"35674","Fully.Paid"
"35675","Fully.Paid"
"35676","Fully.Paid"
"35677","Fully.Paid"
"35678","Charged.Off"
"35679","Charged.Off"
"35680","Fully.Paid"
"35681","Fully.Paid"
"35682","Charged.Off"
"35683","Fully.Paid"
"35684","Fully.Paid"
"35685","Fully.Paid"
"35686","Fully.Paid"
"35687","Fully.Paid"
"35688","Fully.Paid"
"35689","Fully.Paid"
"35690","Fully.Paid"
"35691","Charged.Off"
"35692","Charged.Off"
"35693","Fully.Paid"
"35694","Fully.Paid"
"35695","Fully.Paid"
"35696","Fully.Paid"
"35697","Charged.Off"
"35698","Fully.Paid"
"35699","Fully.Paid"
"35700","Fully.Paid"
"35701","Fully.Paid"
"35702","Fully.Paid"
"35703","Fully.Paid"
"35704","Fully.Paid"
"35705","Fully.Paid"
"35706","Fully.Paid"
"35707","Fully.Paid"
"35708","Fully.Paid"
"35709","Fully.Paid"
"35710","Fully.Paid"
"35711","Fully.Paid"
"35712","Fully.Paid"
"35713","Fully.Paid"
"35714","Fully.Paid"
"35715","Fully.Paid"
"35716","Fully.Paid"
"35717","Fully.Paid"
"35718","Fully.Paid"
"35719","Fully.Paid"
"35720","Fully.Paid"
"35721","Fully.Paid"
"35722","Charged.Off"
"35723","Fully.Paid"
"35724","Fully.Paid"
"35725","Charged.Off"
"35726","Fully.Paid"
"35727","Fully.Paid"
"35728","Fully.Paid"
"35729","Fully.Paid"
"35730","Fully.Paid"
"35731","Fully.Paid"
"35732","Fully.Paid"
"35733","Fully.Paid"
"35734","Charged.Off"
"35735","Charged.Off"
"35736","Fully.Paid"
"35737","Charged.Off"
"35738","Fully.Paid"
"35739","Fully.Paid"
"35740","Charged.Off"
"35741","Fully.Paid"
"35742","Fully.Paid"
"35743","Fully.Paid"
"35744","Fully.Paid"
"35745","Fully.Paid"
"35746","Fully.Paid"
"35747","Fully.Paid"
"35748","Charged.Off"
"35749","Fully.Paid"
"35750","Fully.Paid"
"35751","Fully.Paid"
"35752","Fully.Paid"
"35753","Fully.Paid"
"35754","Fully.Paid"
"35755","Fully.Paid"
"35756","Fully.Paid"
"35757","Charged.Off"
"35758","Fully.Paid"
"35759","Fully.Paid"
"35760","Fully.Paid"
"35761","Fully.Paid"
"35762","Fully.Paid"
"35763","Fully.Paid"
"35764","Fully.Paid"
"35765","Fully.Paid"
"35766","Fully.Paid"
"35767","Charged.Off"
"35768","Fully.Paid"
"35769","Fully.Paid"
"35770","Fully.Paid"
"35771","Fully.Paid"
"35772","Fully.Paid"
"35773","Fully.Paid"
"35774","Fully.Paid"
"35775","Fully.Paid"
"35776","Fully.Paid"
"35777","Fully.Paid"
"35778","Fully.Paid"
"35779","Fully.Paid"
"35780","Fully.Paid"
"35781","Fully.Paid"
"35782","Fully.Paid"
"35783","Fully.Paid"
"35784","Fully.Paid"
"35785","Fully.Paid"
"35786","Fully.Paid"
"35787","Fully.Paid"
"35788","Fully.Paid"
"35789","Fully.Paid"
"35790","Charged.Off"
"35791","Fully.Paid"
"35792","Fully.Paid"
"35793","Fully.Paid"
"35794","Fully.Paid"
"35795","Charged.Off"
"35796","Fully.Paid"
"35797","Fully.Paid"
"35798","Fully.Paid"
"35799","Fully.Paid"
"35800","Charged.Off"
"35801","Charged.Off"
"35802","Fully.Paid"
"35803","Fully.Paid"
"35804","Fully.Paid"
"35805","Fully.Paid"
"35806","Fully.Paid"
"35807","Fully.Paid"
"35808","Fully.Paid"
"35809","Fully.Paid"
"35810","Fully.Paid"
"35811","Fully.Paid"
"35812","Fully.Paid"
"35813","Fully.Paid"
"35814","Fully.Paid"
"35815","Fully.Paid"
"35816","Fully.Paid"
"35817","Fully.Paid"
"35818","Charged.Off"
"35819","Fully.Paid"
"35820","Fully.Paid"
"35821","Fully.Paid"
"35822","Fully.Paid"
"35823","Fully.Paid"
"35824","Fully.Paid"
"35825","Fully.Paid"
"35826","Fully.Paid"
"35827","Fully.Paid"
"35828","Fully.Paid"
"35829","Fully.Paid"
"35830","Charged.Off"
"35831","Fully.Paid"
"35832","Fully.Paid"
"35833","Fully.Paid"
"35834","Fully.Paid"
"35835","Fully.Paid"
"35836","Fully.Paid"
"35837","Fully.Paid"
"35838","Fully.Paid"
"35839","Fully.Paid"
"35840","Fully.Paid"
"35841","Fully.Paid"
"35842","Fully.Paid"
"35843","Fully.Paid"
"35844","Fully.Paid"
"35845","Fully.Paid"
"35846","Charged.Off"
"35847","Fully.Paid"
"35848","Fully.Paid"
"35849","Fully.Paid"
"35850","Fully.Paid"
"35851","Charged.Off"
"35852","Fully.Paid"
"35853","Fully.Paid"
"35854","Fully.Paid"
"35855","Fully.Paid"
"35856","Fully.Paid"
"35857","Fully.Paid"
"35858","Fully.Paid"
"35859","Fully.Paid"
"35860","Fully.Paid"
"35861","Fully.Paid"
"35862","Fully.Paid"
"35863","Fully.Paid"
"35864","Fully.Paid"
"35865","Fully.Paid"
"35866","Fully.Paid"
"35867","Fully.Paid"
"35868","Fully.Paid"
"35869","Charged.Off"
"35870","Fully.Paid"
"35871","Fully.Paid"
"35872","Fully.Paid"
"35873","Fully.Paid"
"35874","Fully.Paid"
"35875","Fully.Paid"
"35876","Fully.Paid"
"35877","Fully.Paid"
"35878","Charged.Off"
"35879","Fully.Paid"
"35880","Fully.Paid"
"35881","Fully.Paid"
"35882","Fully.Paid"
"35883","Fully.Paid"
"35884","Fully.Paid"
"35885","Fully.Paid"
"35886","Fully.Paid"
"35887","Fully.Paid"
"35888","Fully.Paid"
"35889","Fully.Paid"
"35890","Fully.Paid"
"35891","Fully.Paid"
"35892","Fully.Paid"
"35893","Fully.Paid"
"35894","Fully.Paid"
"35895","Fully.Paid"
"35896","Fully.Paid"
"35897","Fully.Paid"
"35898","Fully.Paid"
"35899","Fully.Paid"
"35900","Fully.Paid"
"35901","Fully.Paid"
"35902","Fully.Paid"
"35903","Fully.Paid"
"35904","Fully.Paid"
"35905","Fully.Paid"
"35906","Fully.Paid"
"35907","Fully.Paid"
"35908","Fully.Paid"
"35909","Fully.Paid"
"35910","Fully.Paid"
"35911","Fully.Paid"
"35912","Fully.Paid"
"35913","Fully.Paid"
"35914","Fully.Paid"
"35915","Fully.Paid"
"35916","Fully.Paid"
"35917","Fully.Paid"
"35918","Fully.Paid"
"35919","Fully.Paid"
"35920","Fully.Paid"
"35921","Fully.Paid"
"35922","Fully.Paid"
"35923","Fully.Paid"
"35924","Fully.Paid"
"35925","Fully.Paid"
"35926","Fully.Paid"
"35927","Fully.Paid"
"35928","Charged.Off"
"35929","Fully.Paid"
"35930","Fully.Paid"
"35931","Fully.Paid"
"35932","Charged.Off"
"35933","Fully.Paid"
"35934","Charged.Off"
"35935","Fully.Paid"
"35936","Charged.Off"
"35937","Fully.Paid"
"35938","Fully.Paid"
"35939","Fully.Paid"
"35940","Fully.Paid"
"35941","Fully.Paid"
"35942","Fully.Paid"
"35943","Fully.Paid"
"35944","Fully.Paid"
"35945","Fully.Paid"
"35946","Fully.Paid"
"35947","Charged.Off"
"35948","Fully.Paid"
"35949","Fully.Paid"
"35950","Fully.Paid"
"35951","Fully.Paid"
"35952","Fully.Paid"
"35953","Fully.Paid"
"35954","Fully.Paid"
"35955","Charged.Off"
"35956","Charged.Off"
"35957","Charged.Off"
"35958","Fully.Paid"
"35959","Fully.Paid"
"35960","Fully.Paid"
"35961","Fully.Paid"
"35962","Fully.Paid"
"35963","Fully.Paid"
"35964","Fully.Paid"
"35965","Fully.Paid"
"35966","Fully.Paid"
"35967","Fully.Paid"
"35968","Fully.Paid"
"35969","Charged.Off"
"35970","Fully.Paid"
"35971","Fully.Paid"
"35972","Fully.Paid"
"35973","Fully.Paid"
"35974","Fully.Paid"
"35975","Fully.Paid"
"35976","Charged.Off"
"35977","Fully.Paid"
"35978","Charged.Off"
"35979","Fully.Paid"
"35980","Fully.Paid"
"35981","Fully.Paid"
"35982","Fully.Paid"
"35983","Fully.Paid"
"35984","Fully.Paid"
"35985","Fully.Paid"
"35986","Fully.Paid"
"35987","Fully.Paid"
"35988","Fully.Paid"
"35989","Charged.Off"
"35990","Fully.Paid"
"35991","Charged.Off"
"35992","Fully.Paid"
"35993","Fully.Paid"
"35994","Fully.Paid"
"35995","Fully.Paid"
"35996","Fully.Paid"
"35997","Fully.Paid"
"35998","Fully.Paid"
"35999","Charged.Off"
"36000","Charged.Off"
"36001","Fully.Paid"
"36002","Fully.Paid"
"36003","Fully.Paid"
"36004","Fully.Paid"
"36005","Charged.Off"
"36006","Fully.Paid"
"36007","Fully.Paid"
"36008","Fully.Paid"
"36009","Fully.Paid"
"36010","Fully.Paid"
"36011","Fully.Paid"
"36012","Fully.Paid"
"36013","Fully.Paid"
"36014","Fully.Paid"
"36015","Fully.Paid"
"36016","Fully.Paid"
"36017","Fully.Paid"
"36018","Fully.Paid"
"36019","Fully.Paid"
"36020","Charged.Off"
"36021","Fully.Paid"
"36022","Fully.Paid"
"36023","Fully.Paid"
"36024","Fully.Paid"
"36025","Fully.Paid"
"36026","Fully.Paid"
"36027","Fully.Paid"
"36028","Fully.Paid"
"36029","Fully.Paid"
"36030","Fully.Paid"
"36031","Fully.Paid"
"36032","Fully.Paid"
"36033","Fully.Paid"
"36034","Fully.Paid"
"36035","Fully.Paid"
"36036","Fully.Paid"
"36037","Fully.Paid"
"36038","Fully.Paid"
"36039","Fully.Paid"
"36040","Fully.Paid"
"36041","Fully.Paid"
"36042","Charged.Off"
"36043","Fully.Paid"
"36044","Fully.Paid"
"36045","Fully.Paid"
"36046","Fully.Paid"
"36047","Fully.Paid"
"36048","Fully.Paid"
"36049","Fully.Paid"
"36050","Fully.Paid"
"36051","Fully.Paid"
"36052","Fully.Paid"
"36053","Charged.Off"
"36054","Charged.Off"
"36055","Fully.Paid"
"36056","Fully.Paid"
"36057","Fully.Paid"
"36058","Charged.Off"
"36059","Fully.Paid"
"36060","Fully.Paid"
"36061","Fully.Paid"
"36062","Fully.Paid"
"36063","Fully.Paid"
"36064","Fully.Paid"
"36065","Fully.Paid"
"36066","Fully.Paid"
"36067","Fully.Paid"
"36068","Fully.Paid"
"36069","Fully.Paid"
"36070","Fully.Paid"
"36071","Fully.Paid"
"36072","Fully.Paid"
"36073","Fully.Paid"
"36074","Fully.Paid"
"36075","Fully.Paid"
"36076","Charged.Off"
"36077","Fully.Paid"
"36078","Fully.Paid"
"36079","Fully.Paid"
"36080","Fully.Paid"
"36081","Charged.Off"
"36082","Fully.Paid"
"36083","Fully.Paid"
"36084","Fully.Paid"
"36085","Fully.Paid"
"36086","Fully.Paid"
"36087","Fully.Paid"
"36088","Fully.Paid"
"36089","Charged.Off"
"36090","Charged.Off"
"36091","Fully.Paid"
"36092","Charged.Off"
"36093","Fully.Paid"
"36094","Fully.Paid"
"36095","Fully.Paid"
"36096","Charged.Off"
"36097","Charged.Off"
"36098","Fully.Paid"
"36099","Fully.Paid"
"36100","Fully.Paid"
"36101","Fully.Paid"
"36102","Fully.Paid"
"36103","Fully.Paid"
"36104","Charged.Off"
"36105","Fully.Paid"
"36106","Charged.Off"
"36107","Fully.Paid"
"36108","Fully.Paid"
"36109","Fully.Paid"
"36110","Fully.Paid"
"36111","Fully.Paid"
"36112","Fully.Paid"
"36113","Charged.Off"
"36114","Charged.Off"
"36115","Fully.Paid"
"36116","Fully.Paid"
"36117","Fully.Paid"
"36118","Fully.Paid"
"36119","Charged.Off"
"36120","Fully.Paid"
"36121","Fully.Paid"
"36122","Fully.Paid"
"36123","Fully.Paid"
"36124","Fully.Paid"
"36125","Fully.Paid"
"36126","Fully.Paid"
"36127","Fully.Paid"
"36128","Fully.Paid"
"36129","Fully.Paid"
"36130","Fully.Paid"
"36131","Fully.Paid"
"36132","Fully.Paid"
"36133","Charged.Off"
"36134","Fully.Paid"
"36135","Fully.Paid"
"36136","Fully.Paid"
"36137","Fully.Paid"
"36138","Fully.Paid"
"36139","Fully.Paid"
"36140","Fully.Paid"
"36141","Fully.Paid"
"36142","Fully.Paid"
"36143","Fully.Paid"
"36144","Fully.Paid"
"36145","Fully.Paid"
"36146","Fully.Paid"
"36147","Fully.Paid"
"36148","Fully.Paid"
"36149","Fully.Paid"
"36150","Fully.Paid"
"36151","Fully.Paid"
"36152","Fully.Paid"
"36153","Fully.Paid"
"36154","Fully.Paid"
"36155","Fully.Paid"
"36156","Fully.Paid"
"36157","Fully.Paid"
"36158","Fully.Paid"
"36159","Fully.Paid"
"36160","Fully.Paid"
"36161","Fully.Paid"
"36162","Fully.Paid"
"36163","Fully.Paid"
"36164","Fully.Paid"
"36165","Fully.Paid"
"36166","Fully.Paid"
"36167","Fully.Paid"
"36168","Fully.Paid"
"36169","Charged.Off"
"36170","Fully.Paid"
"36171","Fully.Paid"
"36172","Fully.Paid"
"36173","Charged.Off"
"36174","Fully.Paid"
"36175","Fully.Paid"
"36176","Fully.Paid"
"36177","Fully.Paid"
"36178","Fully.Paid"
"36179","Fully.Paid"
"36180","Fully.Paid"
"36181","Fully.Paid"
"36182","Fully.Paid"
"36183","Charged.Off"
"36184","Fully.Paid"
"36185","Fully.Paid"
"36186","Fully.Paid"
"36187","Fully.Paid"
"36188","Fully.Paid"
"36189","Fully.Paid"
"36190","Fully.Paid"
"36191","Fully.Paid"
"36192","Fully.Paid"
"36193","Fully.Paid"
"36194","Fully.Paid"
"36195","Fully.Paid"
"36196","Fully.Paid"
"36197","Fully.Paid"
"36198","Fully.Paid"
"36199","Fully.Paid"
"36200","Fully.Paid"
"36201","Fully.Paid"
"36202","Fully.Paid"
"36203","Fully.Paid"
"36204","Fully.Paid"
"36205","Fully.Paid"
"36206","Fully.Paid"
"36207","Fully.Paid"
"36208","Fully.Paid"
"36209","Fully.Paid"
"36210","Charged.Off"
"36211","Fully.Paid"
"36212","Fully.Paid"
"36213","Fully.Paid"
"36214","Fully.Paid"
"36215","Fully.Paid"
"36216","Fully.Paid"
"36217","Fully.Paid"
"36218","Fully.Paid"
"36219","Fully.Paid"
"36220","Fully.Paid"
"36221","Fully.Paid"
"36222","Fully.Paid"
"36223","Charged.Off"
"36224","Fully.Paid"
"36225","Fully.Paid"
"36226","Fully.Paid"
"36227","Fully.Paid"
"36228","Fully.Paid"
"36229","Fully.Paid"
"36230","Fully.Paid"
"36231","Fully.Paid"
"36232","Fully.Paid"
"36233","Fully.Paid"
"36234","Fully.Paid"
"36235","Fully.Paid"
"36236","Fully.Paid"
"36237","Fully.Paid"
"36238","Fully.Paid"
"36239","Charged.Off"
"36240","Fully.Paid"
"36241","Fully.Paid"
"36242","Fully.Paid"
"36243","Fully.Paid"
"36244","Charged.Off"
"36245","Charged.Off"
"36246","Fully.Paid"
"36247","Fully.Paid"
"36248","Fully.Paid"
"36249","Fully.Paid"
"36250","Charged.Off"
"36251","Fully.Paid"
"36252","Fully.Paid"
"36253","Fully.Paid"
"36254","Fully.Paid"
"36255","Charged.Off"
"36256","Fully.Paid"
"36257","Charged.Off"
"36258","Fully.Paid"
"36259","Fully.Paid"
"36260","Fully.Paid"
"36261","Fully.Paid"
"36262","Fully.Paid"
"36263","Fully.Paid"
"36264","Fully.Paid"
"36265","Fully.Paid"
"36266","Fully.Paid"
"36267","Fully.Paid"
"36268","Fully.Paid"
"36269","Charged.Off"
"36270","Fully.Paid"
"36271","Fully.Paid"
"36272","Charged.Off"
"36273","Fully.Paid"
"36274","Fully.Paid"
"36275","Fully.Paid"
"36276","Fully.Paid"
"36277","Fully.Paid"
"36278","Fully.Paid"
"36279","Fully.Paid"
"36280","Fully.Paid"
"36281","Fully.Paid"
"36282","Fully.Paid"
"36283","Fully.Paid"
"36284","Fully.Paid"
"36285","Fully.Paid"
"36286","Fully.Paid"
"36287","Fully.Paid"
"36288","Fully.Paid"
"36289","Fully.Paid"
"36290","Fully.Paid"
"36291","Fully.Paid"
"36292","Fully.Paid"
"36293","Fully.Paid"
"36294","Charged.Off"
"36295","Fully.Paid"
"36296","Charged.Off"
"36297","Fully.Paid"
"36298","Charged.Off"
"36299","Fully.Paid"
"36300","Fully.Paid"
"36301","Fully.Paid"
"36302","Charged.Off"
"36303","Fully.Paid"
"36304","Fully.Paid"
"36305","Fully.Paid"
"36306","Fully.Paid"
"36307","Fully.Paid"
"36308","Fully.Paid"
"36309","Fully.Paid"
"36310","Fully.Paid"
"36311","Charged.Off"
"36312","Fully.Paid"
"36313","Fully.Paid"
"36314","Fully.Paid"
"36315","Fully.Paid"
"36316","Fully.Paid"
"36317","Charged.Off"
"36318","Fully.Paid"
"36319","Fully.Paid"
"36320","Fully.Paid"
"36321","Fully.Paid"
"36322","Fully.Paid"
"36323","Fully.Paid"
"36324","Fully.Paid"
"36325","Fully.Paid"
"36326","Charged.Off"
"36327","Charged.Off"
"36328","Charged.Off"
"36329","Charged.Off"
"36330","Fully.Paid"
"36331","Fully.Paid"
"36332","Fully.Paid"
"36333","Fully.Paid"
"36334","Fully.Paid"
"36335","Fully.Paid"
"36336","Fully.Paid"
"36337","Fully.Paid"
"36338","Fully.Paid"
"36339","Charged.Off"
"36340","Fully.Paid"
"36341","Charged.Off"
"36342","Fully.Paid"
"36343","Fully.Paid"
"36344","Fully.Paid"
"36345","Fully.Paid"
"36346","Fully.Paid"
"36347","Fully.Paid"
"36348","Fully.Paid"
"36349","Fully.Paid"
"36350","Fully.Paid"
"36351","Fully.Paid"
"36352","Fully.Paid"
"36353","Charged.Off"
"36354","Fully.Paid"
"36355","Fully.Paid"
"36356","Fully.Paid"
"36357","Fully.Paid"
"36358","Fully.Paid"
"36359","Charged.Off"
"36360","Charged.Off"
"36361","Fully.Paid"
"36362","Charged.Off"
"36363","Fully.Paid"
"36364","Fully.Paid"
"36365","Fully.Paid"
"36366","Fully.Paid"
"36367","Fully.Paid"
"36368","Fully.Paid"
"36369","Fully.Paid"
"36370","Fully.Paid"
"36371","Fully.Paid"
"36372","Fully.Paid"
"36373","Fully.Paid"
"36374","Fully.Paid"
"36375","Fully.Paid"
"36376","Fully.Paid"
"36377","Fully.Paid"
"36378","Fully.Paid"
"36379","Fully.Paid"
"36380","Fully.Paid"
"36381","Fully.Paid"
"36382","Fully.Paid"
"36383","Fully.Paid"
"36384","Fully.Paid"
"36385","Fully.Paid"
"36386","Fully.Paid"
"36387","Fully.Paid"
"36388","Fully.Paid"
"36389","Fully.Paid"
"36390","Fully.Paid"
"36391","Fully.Paid"
"36392","Fully.Paid"
"36393","Fully.Paid"
"36394","Fully.Paid"
"36395","Charged.Off"
"36396","Fully.Paid"
"36397","Fully.Paid"
"36398","Fully.Paid"
"36399","Fully.Paid"
"36400","Fully.Paid"
"36401","Fully.Paid"
"36402","Fully.Paid"
"36403","Fully.Paid"
"36404","Fully.Paid"
"36405","Charged.Off"
"36406","Fully.Paid"
"36407","Fully.Paid"
"36408","Fully.Paid"
"36409","Fully.Paid"
"36410","Fully.Paid"
"36411","Fully.Paid"
"36412","Fully.Paid"
"36413","Fully.Paid"
"36414","Fully.Paid"
"36415","Fully.Paid"
"36416","Fully.Paid"
"36417","Charged.Off"
"36418","Fully.Paid"
"36419","Fully.Paid"
"36420","Fully.Paid"
"36421","Fully.Paid"
"36422","Fully.Paid"
"36423","Fully.Paid"
"36424","Fully.Paid"
"36425","Fully.Paid"
"36426","Fully.Paid"
"36427","Fully.Paid"
"36428","Charged.Off"
"36429","Fully.Paid"
"36430","Fully.Paid"
"36431","Charged.Off"
"36432","Fully.Paid"
"36433","Fully.Paid"
"36434","Charged.Off"
"36435","Fully.Paid"
"36436","Fully.Paid"
"36437","Fully.Paid"
"36438","Fully.Paid"
"36439","Fully.Paid"
"36440","Fully.Paid"
"36441","Fully.Paid"
"36442","Fully.Paid"
"36443","Fully.Paid"
"36444","Fully.Paid"
"36445","Fully.Paid"
"36446","Fully.Paid"
"36447","Fully.Paid"
"36448","Fully.Paid"
"36449","Fully.Paid"
"36450","Fully.Paid"
"36451","Fully.Paid"
"36452","Fully.Paid"
"36453","Fully.Paid"
"36454","Fully.Paid"
"36455","Fully.Paid"
"36456","Fully.Paid"
"36457","Fully.Paid"
"36458","Fully.Paid"
"36459","Fully.Paid"
"36460","Fully.Paid"
"36461","Fully.Paid"
"36462","Fully.Paid"
"36463","Fully.Paid"
"36464","Fully.Paid"
"36465","Fully.Paid"
"36466","Fully.Paid"
"36467","Fully.Paid"
"36468","Fully.Paid"
"36469","Fully.Paid"
"36470","Fully.Paid"
"36471","Fully.Paid"
"36472","Fully.Paid"
"36473","Fully.Paid"
"36474","Fully.Paid"
"36475","Fully.Paid"
"36476","Fully.Paid"
"36477","Fully.Paid"
"36478","Fully.Paid"
"36479","Fully.Paid"
"36480","Fully.Paid"
"36481","Fully.Paid"
"36482","Fully.Paid"
"36483","Fully.Paid"
"36484","Fully.Paid"
"36485","Fully.Paid"
"36486","Fully.Paid"
"36487","Fully.Paid"
"36488","Fully.Paid"
"36489","Fully.Paid"
"36490","Charged.Off"
